Year, Month, Return, Assets
2015,9,0.55,34476064
2015,10,-0.45,32957090
2015,11,1.35,32761751
2015,12,-3.93,29780737
2016,1,2.63,30654208
2016,2,2.56,31755995
2016,3,-5.29,29025821
2016,4,-1.07,31391693
2016,5,-0.15,31311454
2016,6,4.37,33301711
2016,7,0.8,32459814
2016,8,-2.78,31140556
2016,9,1.79,31497841
2016,10,-5.94,27139158
2016,11,-2.52,23143944
2016,12,2.1,22719717
2017,1,-1.3,21418581
2017,2,4.65,23611460
2017,3,-1.31,22954610
2017,4,-0.85,21803229
2017,5,0.39,22132778
2017,6,-8.65,16664926
2017,7,1.25,19502272
2017,8,1.14,19271444
2017,9,-3.29,17903275
2017,10,6.77,18965637
2017,11,-1.38,18721152
2017,12,-0.39,18204680
2018,1,4.38,18793641
2018,2,-7.72,16727563
2018,3,-5.43,15001287
2018,4,-3.76,13729873
2018,5,-2.09,12784823
2018,6,-0.98,3222799
2018,7,-1.28,3155720
2018,8,0.7,2705720
2018,9,-2.15,2626006
2018,10,-1.95,2428135
2018,11,-4.36,2271263
2018,12,11.05,2263207
2019,1,-2.06,2521979
2019,2,3.61,2521979
2019,3,10.26,2521979
2019,4,5.99,2521979
2019,5,9.36,2850376
2019,6,2.73,7200000
2019,7,0.92,9200000
2019,8,2.92,9200000
2019,9,-2.18,9200000
2019,10,-7.43,10451741
2019,11,1.31,10451741
2019,12,-4.95,10451741
2020,1,4.15,8793000
2020,2,8.75,12365994
2020,3,10.8,17000000
2020,4,0.84,18000000
