Year, Month, Return, Assets
2017,12,2.69,15195091
2018,1,3.08,14966109
2018,2,0.69,15375111
2018,3,2.79,14837614
2018,4,0.12,13248835
2018,5,0.11,13259369
2018,6,-3.28,12702207
2018,7,-0.13,12705278
2018,8,-2.4,12443213
2018,9,-1.33,11541653
2018,10,2.78,11577074
2018,11,-2.55,11600000
2018,12,-0.15,11000000
2019,1,1.43,9088000
2019,2,-0.95,9116160
2019,3,0.42,8547807
2019,4,2.27,9469098
2019,5,1.83,9705485
2019,6,-0.55,9914036
2019,7,-0.37,9998334
2019,8,-1.47,9875545
2019,9,1.28,9916914
2019,10,-0.7,9467291
2019,11,0.47,9076292
2019,12,-0.45,9000000
2020,1,-0.61,9000000
2020,2,-0.94,9730000
2020,3,-1.72,8000000
2020,4,-0.45,7174210
