Year, Month, Return, Assets
2015,8,1.03,901000000
2015,9,3.27,878000000
2015,10,-2.42,860000000
2015,11,6.25,897000000
2015,12,-1.54,876000000
2016,1,2.85,886000000
2016,2,2.26,898000000
2016,3,-4.69,862000000
2016,4,-5.02,831000000
2016,5,-1.77,797000000
2016,6,4.3,801000000
2016,7,0.92,801000000
2016,8,-2.85,770000000
2016,9,0.51,775000000
2016,10,-4,718000000
2016,11,-1.41,716000000
2016,12,-0.15,715000000
2017,1,0.14,725000000
2017,2,1.53,732000000
2017,3,-2.61,711000000
2017,4,-0.47,719000000
2017,5,0.13,757000000
2017,6,-2.67,750000000
2017,7,0.59,682000000
2017,8,3.29,724000000
2017,9,-4.44,692000000
2017,10,8.24,744000000
2017,11,1.4,763000000
2017,12,0.32,747000000
2018,1,8.72,821000000
2018,2,-9.86,735000000
2018,3,2.19,753000000
2018,4,3.13,767000000
2018,5,-9.29,453000000
2018,6,2.02,459000000
2018,7,-0.77,453000000
2018,8,3.12,465000000
2018,9,-0.95,451000000
2018,10,-9.23,408000000
2018,11,-2.04,399000000
2018,12,-0.88,367000000
2019,1,-0.84,371000000
2019,2,3.96,383000000
2019,3,4.35,380000000
2019,4,4.79,398000000
2019,5,-3.29,376000000
2019,6,5.08,399000000
2019,7,4.3,406000000
2019,8,7.04,469000000
2019,9,-3.87,453000000
2019,10,-3.52,446000000
2019,11,2.02,452000000
2019,12,-0.74,455000000
2020,1,0.4,454000000
2020,2,0.21,442000000
2020,3,0.52,396000000
2020,4,-1.04,386000000
