Year, Month, Return, Assets
2017,2,6.96,244000000
2017,3,-4.34,233000000
2017,4,0.35,234000000
2017,5,-0.72,232000000
2017,6,-7.05,216000000
2017,7,1.35,194000000
2017,8,7.24,230000000
2017,9,-4.93,218000000
2017,10,10.24,241000000
2017,11,-1.6,237000000
2017,12,3.05,261000000
2018,1,2.01,266400000
2018,2,-8.97,242000000
2018,3,2.68,249000000
2018,4,0.32,260000000
2018,5,5.02,254480000
2018,6,-2.07,249000000
2018,7,-0.9,247500000
2018,8,0.95,250000000
2018,9,2.46,244000000
2018,10,-9.49,221000000
2018,11,1.83,224000000
2018,12,1.11,224000000
2019,1,-5.91,175000000
2019,2,-1.63,162000000
2019,3,7.95,175000000
2019,4,3.92,181000000
2019,5,-6.28,169000000
2019,6,2.73,173000000
2019,7,5.88,198000000
2019,8,7,211000000
2019,9,-6.77,182000000
2019,10,-5.01,172450000
2019,11,2.51,168710000
2019,12,1.56,180000000
2020,1,-7.86,210000000
2020,2,-1.84,210000000
2020,3,9.81,210000000
