Year, Month, Return, Assets
2017,2,-0.02,77696886
2017,3,1.86,78303235
2017,4,0.18,77233724
2017,5,1.04,76962867
2017,6,0.96,76811471
2017,7,0.07,74938086
2017,8,-0.47,73804530
2017,9,0.21,71314926
2017,10,0.19,69710393
2017,11,-0.73,69108764
2017,12,-0.14,68236735
2018,1,-0.33,68182074
2018,2,1.44,68424060
2018,3,1.06,68875033
2018,4,-0.54,67146071
2018,5,-0.03,65291464
2018,6,0.98,64752776
2018,7,0.27,63961013
2018,8,0.03,62810463
2018,9,1.14,61310700
2018,10,2.38,62226000
2018,11,0.43,61258388
2018,12,-2.99,55497618
2019,1,-0.15,80948000
2019,2,-0.27,85967000
2019,3,1.08,86052000
2019,4,-0.64,86178000
2019,5,1.12,90566000
2019,6,-0.18,95928000
2019,7,0.25,91068000
2019,8,0.01,91010000
2019,9,0.14,92366000
2019,10,0.21,84325000
2019,11,-0.3,81972000
2019,12,0.02,81761000
2020,1,-0.09,74000000
2020,2,-0.51,73800000
2020,3,0.13,74700000
2020,4,-0.27,75100000
